Style,ATS COLOR,COLOR,SIZE,URL,INDEX
0708,BLK, Black,10,https://dl.dropboxusercontent.com/s/zi8t4hefoqkh5np/0708%20black_wm.jpg?dl=0,0
0708,BLK, Black,12,https://dl.dropboxusercontent.com/s/zi8t4hefoqkh5np/0708%20black_wm.jpg?dl=0,0
0708,BLK, Black,14,https://dl.dropboxusercontent.com/s/zi8t4hefoqkh5np/0708%20black_wm.jpg?dl=0,0
0708,BLK, Black,16,https://dl.dropboxusercontent.com/s/zi8t4hefoqkh5np/0708%20black_wm.jpg?dl=0,0
0708,BLK, Black,18,https://dl.dropboxusercontent.com/s/zi8t4hefoqkh5np/0708%20black_wm.jpg?dl=0,0
0708W,BLK, Black,14W,https://dl.dropboxusercontent.com/s/zi8t4hefoqkh5np/0708%20black_wm.jpg?dl=0,0
0708W,BLK, Black,16W,https://dl.dropboxusercontent.com/s/zi8t4hefoqkh5np/0708%20black_wm.jpg?dl=0,0
0708W,BLK, Black,18W,https://dl.dropboxusercontent.com/s/zi8t4hefoqkh5np/0708%20black_wm.jpg?dl=0,0
0708W,BLK, Black,20W,https://dl.dropboxusercontent.com/s/zi8t4hefoqkh5np/0708%20black_wm.jpg?dl=0,0
0708W,BLK, Black,22W,https://dl.dropboxusercontent.com/s/zi8t4hefoqkh5np/0708%20black_wm.jpg?dl=0,0
0708W,BLK, Black,24W,https://dl.dropboxusercontent.com/s/zi8t4hefoqkh5np/0708%20black_wm.jpg?dl=0,0
0708W,BLK, Black,26W,https://dl.dropboxusercontent.com/s/zi8t4hefoqkh5np/0708%20black_wm.jpg?dl=0,0
0710,IVY, Ivory,8,https://dl.dropboxusercontent.com/s/pze99k48nipdcho/0710%20ivory_wm.jpg?dl=0,0
0710,IVY, Ivory,10,https://dl.dropboxusercontent.com/s/pze99k48nipdcho/0710%20ivory_wm.jpg?dl=0,0
0710,IVY, Ivory,12,https://dl.dropboxusercontent.com/s/pze99k48nipdcho/0710%20ivory_wm.jpg?dl=0,0
0710,IVY, Ivory,14,https://dl.dropboxusercontent.com/s/pze99k48nipdcho/0710%20ivory_wm.jpg?dl=0,0
0710,IVY, Ivory,16,https://dl.dropboxusercontent.com/s/pze99k48nipdcho/0710%20ivory_wm.jpg?dl=0,0
0710,IVY, Ivory,18,https://dl.dropboxusercontent.com/s/pze99k48nipdcho/0710%20ivory_wm.jpg?dl=0,0
0710,NAVY, Navy,8,https://dl.dropboxusercontent.com/s/ql3s0fm8pzzh2eg/0710%20navy_wm.jpg?dl=0,0
0710,NAVY, Navy,10,https://dl.dropboxusercontent.com/s/ql3s0fm8pzzh2eg/0710%20navy_wm.jpg?dl=0,0
0710,NAVY, Navy,12,https://dl.dropboxusercontent.com/s/ql3s0fm8pzzh2eg/0710%20navy_wm.jpg?dl=0,0
0710,NAVY, Navy,14,https://dl.dropboxusercontent.com/s/ql3s0fm8pzzh2eg/0710%20navy_wm.jpg?dl=0,0
0710,NAVY, Navy,16,https://dl.dropboxusercontent.com/s/ql3s0fm8pzzh2eg/0710%20navy_wm.jpg?dl=0,0
0710,NAVY, Navy,18,https://dl.dropboxusercontent.com/s/ql3s0fm8pzzh2eg/0710%20navy_wm.jpg?dl=0,0
0710,RYL, Royal,8,https://dl.dropboxusercontent.com/s/cepiig5rizj5ddm/0710%20royal_wm.jpg?dl=0,0
0710,RYL, Royal,10,https://dl.dropboxusercontent.com/s/cepiig5rizj5ddm/0710%20royal_wm.jpg?dl=0,0
0710,RYL, Royal,12,https://dl.dropboxusercontent.com/s/cepiig5rizj5ddm/0710%20royal_wm.jpg?dl=0,0
0710,RYL, Royal,14,https://dl.dropboxusercontent.com/s/cepiig5rizj5ddm/0710%20royal_wm.jpg?dl=0,0
0710,RYL, Royal,16,https://dl.dropboxusercontent.com/s/cepiig5rizj5ddm/0710%20royal_wm.jpg?dl=0,0
0710,RYL, Royal,18,https://dl.dropboxusercontent.com/s/cepiig5rizj5ddm/0710%20royal_wm.jpg?dl=0,0
0710,WHT, White,8,https://dl.dropboxusercontent.com/s/gvqxxyuqwr3ge9c/0710%20white_wm.jpg?dl=0,0
0710,WHT, White,10,https://dl.dropboxusercontent.com/s/gvqxxyuqwr3ge9c/0710%20white_wm.jpg?dl=0,0
0710,WHT, White,12,https://dl.dropboxusercontent.com/s/gvqxxyuqwr3ge9c/0710%20white_wm.jpg?dl=0,0
0710,WHT, White,14,https://dl.dropboxusercontent.com/s/gvqxxyuqwr3ge9c/0710%20white_wm.jpg?dl=0,0
0710,WHT, White,16,https://dl.dropboxusercontent.com/s/gvqxxyuqwr3ge9c/0710%20white_wm.jpg?dl=0,0
0710,WHT, White,18,https://dl.dropboxusercontent.com/s/gvqxxyuqwr3ge9c/0710%20white_wm.jpg?dl=0,0
0710W,BLK, Black,14W,https://dl.dropboxusercontent.com/s/j3fod7f5ltluev4/0710%20black_wm.jpg?dl=0,0
0710W,BLK, Black,16W,https://dl.dropboxusercontent.com/s/j3fod7f5ltluev4/0710%20black_wm.jpg?dl=0,0
0710W,BLK, Black,18W,https://dl.dropboxusercontent.com/s/j3fod7f5ltluev4/0710%20black_wm.jpg?dl=0,0
0710W,BLK, Black,20W,https://dl.dropboxusercontent.com/s/j3fod7f5ltluev4/0710%20black_wm.jpg?dl=0,0
0710W,BLK, Black,22W,https://dl.dropboxusercontent.com/s/j3fod7f5ltluev4/0710%20black_wm.jpg?dl=0,0
0710W,BLK, Black,24W,https://dl.dropboxusercontent.com/s/j3fod7f5ltluev4/0710%20black_wm.jpg?dl=0,0
0710W,BLK, Black,26W,https://dl.dropboxusercontent.com/s/j3fod7f5ltluev4/0710%20black_wm.jpg?dl=0,0
0710W,BLK, Black,28W,https://dl.dropboxusercontent.com/s/j3fod7f5ltluev4/0710%20black_wm.jpg?dl=0,0
0710W,BLK, Black,30W,https://dl.dropboxusercontent.com/s/j3fod7f5ltluev4/0710%20black_wm.jpg?dl=0,0
0710W,CHOCO, Chocolate,14W,https://dl.dropboxusercontent.com/s/l9989fk6ua9x2q7/0710%20chocolate_wm.jpg?dl=0,0
0710W,CHOCO, Chocolate,16W,https://dl.dropboxusercontent.com/s/l9989fk6ua9x2q7/0710%20chocolate_wm.jpg?dl=0,0
0710W,CHOCO, Chocolate,18W,https://dl.dropboxusercontent.com/s/l9989fk6ua9x2q7/0710%20chocolate_wm.jpg?dl=0,0
0710W,CHOCO, Chocolate,20W,https://dl.dropboxusercontent.com/s/l9989fk6ua9x2q7/0710%20chocolate_wm.jpg?dl=0,0
0710W,CHOCO, Chocolate,22W,https://dl.dropboxusercontent.com/s/l9989fk6ua9x2q7/0710%20chocolate_wm.jpg?dl=0,0
0710W,CHOCO, Chocolate,24W,https://dl.dropboxusercontent.com/s/l9989fk6ua9x2q7/0710%20chocolate_wm.jpg?dl=0,0
0710W,CHOCO, Chocolate,26W,https://dl.dropboxusercontent.com/s/l9989fk6ua9x2q7/0710%20chocolate_wm.jpg?dl=0,0
0710W,CHOCO, Chocolate,28W,https://dl.dropboxusercontent.com/s/l9989fk6ua9x2q7/0710%20chocolate_wm.jpg?dl=0,0
0710W,CHOCO, Chocolate,30W,https://dl.dropboxusercontent.com/s/l9989fk6ua9x2q7/0710%20chocolate_wm.jpg?dl=0,0
0710W,IVY, Ivory,14W,https://dl.dropboxusercontent.com/s/pze99k48nipdcho/0710%20ivory_wm.jpg?dl=0,0
0710W,IVY, Ivory,16W,https://dl.dropboxusercontent.com/s/pze99k48nipdcho/0710%20ivory_wm.jpg?dl=0,0
0710W,IVY, Ivory,18W,https://dl.dropboxusercontent.com/s/pze99k48nipdcho/0710%20ivory_wm.jpg?dl=0,0
0710W,IVY, Ivory,20W,https://dl.dropboxusercontent.com/s/pze99k48nipdcho/0710%20ivory_wm.jpg?dl=0,0
0710W,IVY, Ivory,22W,https://dl.dropboxusercontent.com/s/pze99k48nipdcho/0710%20ivory_wm.jpg?dl=0,0
0710W,IVY, Ivory,24W,https://dl.dropboxusercontent.com/s/pze99k48nipdcho/0710%20ivory_wm.jpg?dl=0,0
0710W,IVY, Ivory,26W,https://dl.dropboxusercontent.com/s/pze99k48nipdcho/0710%20ivory_wm.jpg?dl=0,0
0710W,IVY, Ivory,28W,https://dl.dropboxusercontent.com/s/pze99k48nipdcho/0710%20ivory_wm.jpg?dl=0,0
0710W,NAVY, Navy,14W,https://dl.dropboxusercontent.com/s/ql3s0fm8pzzh2eg/0710%20navy_wm.jpg?dl=0,0
0710W,NAVY, Navy,16W,https://dl.dropboxusercontent.com/s/ql3s0fm8pzzh2eg/0710%20navy_wm.jpg?dl=0,0
0710W,NAVY, Navy,18W,https://dl.dropboxusercontent.com/s/ql3s0fm8pzzh2eg/0710%20navy_wm.jpg?dl=0,0
0710W,NAVY, Navy,20W,https://dl.dropboxusercontent.com/s/ql3s0fm8pzzh2eg/0710%20navy_wm.jpg?dl=0,0
0710W,NAVY, Navy,22W,https://dl.dropboxusercontent.com/s/ql3s0fm8pzzh2eg/0710%20navy_wm.jpg?dl=0,0
0710W,NAVY, Navy,24W,https://dl.dropboxusercontent.com/s/ql3s0fm8pzzh2eg/0710%20navy_wm.jpg?dl=0,0
0710W,NAVY, Navy,26W,https://dl.dropboxusercontent.com/s/ql3s0fm8pzzh2eg/0710%20navy_wm.jpg?dl=0,0
0710W,NAVY, Navy,28W,https://dl.dropboxusercontent.com/s/ql3s0fm8pzzh2eg/0710%20navy_wm.jpg?dl=0,0
0710W,NAVY, Navy,30W,https://dl.dropboxusercontent.com/s/ql3s0fm8pzzh2eg/0710%20navy_wm.jpg?dl=0,0
0710W,RYL, Royal,14W,https://dl.dropboxusercontent.com/s/cepiig5rizj5ddm/0710%20royal_wm.jpg?dl=0,0
0710W,RYL, Royal,16W,https://dl.dropboxusercontent.com/s/cepiig5rizj5ddm/0710%20royal_wm.jpg?dl=0,0
0710W,RYL, Royal,18W,https://dl.dropboxusercontent.com/s/cepiig5rizj5ddm/0710%20royal_wm.jpg?dl=0,0
0710W,RYL, Royal,20W,https://dl.dropboxusercontent.com/s/cepiig5rizj5ddm/0710%20royal_wm.jpg?dl=0,0
0710W,RYL, Royal,22W,https://dl.dropboxusercontent.com/s/cepiig5rizj5ddm/0710%20royal_wm.jpg?dl=0,0
0710W,RYL, Royal,24W,https://dl.dropboxusercontent.com/s/cepiig5rizj5ddm/0710%20royal_wm.jpg?dl=0,0
0710W,RYL, Royal,26W,https://dl.dropboxusercontent.com/s/cepiig5rizj5ddm/0710%20royal_wm.jpg?dl=0,0
0710W,RYL, Royal,28W,https://dl.dropboxusercontent.com/s/cepiig5rizj5ddm/0710%20royal_wm.jpg?dl=0,0
0710W,RYL, Royal,30W,https://dl.dropboxusercontent.com/s/cepiig5rizj5ddm/0710%20royal_wm.jpg?dl=0,0
0710W,WHT, White,14W,https://dl.dropboxusercontent.com/s/gvqxxyuqwr3ge9c/0710%20white_wm.jpg?dl=0,0
0710W,WHT, White,16W,https://dl.dropboxusercontent.com/s/gvqxxyuqwr3ge9c/0710%20white_wm.jpg?dl=0,0
0710W,WHT, White,18W,https://dl.dropboxusercontent.com/s/gvqxxyuqwr3ge9c/0710%20white_wm.jpg?dl=0,0
0710W,WHT, White,20W,https://dl.dropboxusercontent.com/s/gvqxxyuqwr3ge9c/0710%20white_wm.jpg?dl=0,0
0710W,WHT, White,22W,https://dl.dropboxusercontent.com/s/gvqxxyuqwr3ge9c/0710%20white_wm.jpg?dl=0,0
0710W,WHT, White,24W,https://dl.dropboxusercontent.com/s/gvqxxyuqwr3ge9c/0710%20white_wm.jpg?dl=0,0
0710W,WHT, White,26W,https://dl.dropboxusercontent.com/s/gvqxxyuqwr3ge9c/0710%20white_wm.jpg?dl=0,0
0710W,WHT, White,28W,https://dl.dropboxusercontent.com/s/gvqxxyuqwr3ge9c/0710%20white_wm.jpg?dl=0,0
0710W,WHT, White,30W,https://dl.dropboxusercontent.com/s/gvqxxyuqwr3ge9c/0710%20white_wm.jpg?dl=0,0
0711W,LIME, Lime,14W,https://dl.dropboxusercontent.com/s/e1g2fh12fsh06c6/0711%20lime_back_wm.jpg?dl=0,back
0711W,LIME, Lime,14W,https://dl.dropboxusercontent.com/s/uxlnuf8mbywc7no/0711%20lime_wm.jpg?dl=0,0
0711W,LIME, Lime,16W,https://dl.dropboxusercontent.com/s/e1g2fh12fsh06c6/0711%20lime_back_wm.jpg?dl=0,back
0711W,LIME, Lime,16W,https://dl.dropboxusercontent.com/s/uxlnuf8mbywc7no/0711%20lime_wm.jpg?dl=0,0
0711W,LIME, Lime,18W,https://dl.dropboxusercontent.com/s/e1g2fh12fsh06c6/0711%20lime_back_wm.jpg?dl=0,back
0711W,LIME, Lime,18W,https://dl.dropboxusercontent.com/s/uxlnuf8mbywc7no/0711%20lime_wm.jpg?dl=0,0
0711W,LIME, Lime,20W,https://dl.dropboxusercontent.com/s/e1g2fh12fsh06c6/0711%20lime_back_wm.jpg?dl=0,back
0711W,LIME, Lime,20W,https://dl.dropboxusercontent.com/s/uxlnuf8mbywc7no/0711%20lime_wm.jpg?dl=0,0
0711W,LIME, Lime,22W,https://dl.dropboxusercontent.com/s/e1g2fh12fsh06c6/0711%20lime_back_wm.jpg?dl=0,back
0711W,LIME, Lime,22W,https://dl.dropboxusercontent.com/s/uxlnuf8mbywc7no/0711%20lime_wm.jpg?dl=0,0
0711W,LIME, Lime,24W,https://dl.dropboxusercontent.com/s/e1g2fh12fsh06c6/0711%20lime_back_wm.jpg?dl=0,back
0711W,LIME, Lime,24W,https://dl.dropboxusercontent.com/s/uxlnuf8mbywc7no/0711%20lime_wm.jpg?dl=0,0
0711W,NAVY, Navy,14W,https://dl.dropboxusercontent.com/s/j9wb24baf6t1bgt/0711%20navy_wm.jpg?dl=0,0
0711W,NAVY, Navy,16W,https://dl.dropboxusercontent.com/s/j9wb24baf6t1bgt/0711%20navy_wm.jpg?dl=0,0
0711W,NAVY, Navy,18W,https://dl.dropboxusercontent.com/s/j9wb24baf6t1bgt/0711%20navy_wm.jpg?dl=0,0
0711W,NAVY, Navy,20W,https://dl.dropboxusercontent.com/s/j9wb24baf6t1bgt/0711%20navy_wm.jpg?dl=0,0
0711W,NAVY, Navy,22W,https://dl.dropboxusercontent.com/s/j9wb24baf6t1bgt/0711%20navy_wm.jpg?dl=0,0
0711W,NAVY, Navy,24W,https://dl.dropboxusercontent.com/s/j9wb24baf6t1bgt/0711%20navy_wm.jpg?dl=0,0
0711W,NAVY, Navy,26W,https://dl.dropboxusercontent.com/s/j9wb24baf6t1bgt/0711%20navy_wm.jpg?dl=0,0
0818,FUCHSIA, Fuchsia,10,https://dl.dropboxusercontent.com/s/0veq7z6rb6ncbrd/0818%20fuchsia_wm.jpg?dl=0,0
0818,FUCHSIA, Fuchsia,12,https://dl.dropboxusercontent.com/s/0veq7z6rb6ncbrd/0818%20fuchsia_wm.jpg?dl=0,0
0818,FUCHSIA, Fuchsia,14,https://dl.dropboxusercontent.com/s/0veq7z6rb6ncbrd/0818%20fuchsia_wm.jpg?dl=0,0
0818,FUCHSIA, Fuchsia,16,https://dl.dropboxusercontent.com/s/0veq7z6rb6ncbrd/0818%20fuchsia_wm.jpg?dl=0,0
0818,FUCHSIA, Fuchsia,18,https://dl.dropboxusercontent.com/s/0veq7z6rb6ncbrd/0818%20fuchsia_wm.jpg?dl=0,0
0818,NAVY, Navy,8,https://dl.dropboxusercontent.com/s/in460ok1xl8hfau/0818%20navy_back_wm.jpg?dl=0,back
0818,NAVY, Navy,8,https://dl.dropboxusercontent.com/s/q0hu7szxgbl7h4d/0818%20navy_wm.jpg?dl=0,0
0818,NAVY, Navy,10,https://dl.dropboxusercontent.com/s/in460ok1xl8hfau/0818%20navy_back_wm.jpg?dl=0,back
0818,NAVY, Navy,10,https://dl.dropboxusercontent.com/s/q0hu7szxgbl7h4d/0818%20navy_wm.jpg?dl=0,0
0818,NAVY, Navy,12,https://dl.dropboxusercontent.com/s/in460ok1xl8hfau/0818%20navy_back_wm.jpg?dl=0,back
0818,NAVY, Navy,12,https://dl.dropboxusercontent.com/s/q0hu7szxgbl7h4d/0818%20navy_wm.jpg?dl=0,0
0818,NAVY, Navy,14,https://dl.dropboxusercontent.com/s/in460ok1xl8hfau/0818%20navy_back_wm.jpg?dl=0,back
0818,NAVY, Navy,14,https://dl.dropboxusercontent.com/s/q0hu7szxgbl7h4d/0818%20navy_wm.jpg?dl=0,0
0818,NAVY, Navy,16,https://dl.dropboxusercontent.com/s/in460ok1xl8hfau/0818%20navy_back_wm.jpg?dl=0,back
0818,NAVY, Navy,16,https://dl.dropboxusercontent.com/s/q0hu7szxgbl7h4d/0818%20navy_wm.jpg?dl=0,0
0818,NAVY, Navy,18,https://dl.dropboxusercontent.com/s/in460ok1xl8hfau/0818%20navy_back_wm.jpg?dl=0,back
0818,NAVY, Navy,18,https://dl.dropboxusercontent.com/s/q0hu7szxgbl7h4d/0818%20navy_wm.jpg?dl=0,0
0818W,FUCHSIA, Fuchsia,14W,https://dl.dropboxusercontent.com/s/0veq7z6rb6ncbrd/0818%20fuchsia_wm.jpg?dl=0,0
0818W,FUCHSIA, Fuchsia,16W,https://dl.dropboxusercontent.com/s/0veq7z6rb6ncbrd/0818%20fuchsia_wm.jpg?dl=0,0
0818W,FUCHSIA, Fuchsia,18W,https://dl.dropboxusercontent.com/s/0veq7z6rb6ncbrd/0818%20fuchsia_wm.jpg?dl=0,0
0818W,FUCHSIA, Fuchsia,20W,https://dl.dropboxusercontent.com/s/0veq7z6rb6ncbrd/0818%20fuchsia_wm.jpg?dl=0,0
0818W,FUCHSIA, Fuchsia,22W,https://dl.dropboxusercontent.com/s/0veq7z6rb6ncbrd/0818%20fuchsia_wm.jpg?dl=0,0
0818W,FUCHSIA, Fuchsia,24W,https://dl.dropboxusercontent.com/s/0veq7z6rb6ncbrd/0818%20fuchsia_wm.jpg?dl=0,0
0818W,NAVY, Navy,14W,https://dl.dropboxusercontent.com/s/in460ok1xl8hfau/0818%20navy_back_wm.jpg?dl=0,back
0818W,NAVY, Navy,14W,https://dl.dropboxusercontent.com/s/q0hu7szxgbl7h4d/0818%20navy_wm.jpg?dl=0,0
0818W,NAVY, Navy,16W,https://dl.dropboxusercontent.com/s/in460ok1xl8hfau/0818%20navy_back_wm.jpg?dl=0,back
0818W,NAVY, Navy,16W,https://dl.dropboxusercontent.com/s/q0hu7szxgbl7h4d/0818%20navy_wm.jpg?dl=0,0
0818W,NAVY, Navy,18W,https://dl.dropboxusercontent.com/s/in460ok1xl8hfau/0818%20navy_back_wm.jpg?dl=0,back
0818W,NAVY, Navy,18W,https://dl.dropboxusercontent.com/s/q0hu7szxgbl7h4d/0818%20navy_wm.jpg?dl=0,0
0818W,NAVY, Navy,20W,https://dl.dropboxusercontent.com/s/in460ok1xl8hfau/0818%20navy_back_wm.jpg?dl=0,back
0818W,NAVY, Navy,20W,https://dl.dropboxusercontent.com/s/q0hu7szxgbl7h4d/0818%20navy_wm.jpg?dl=0,0
0818W,NAVY, Navy,22W,https://dl.dropboxusercontent.com/s/in460ok1xl8hfau/0818%20navy_back_wm.jpg?dl=0,back
0818W,NAVY, Navy,22W,https://dl.dropboxusercontent.com/s/q0hu7szxgbl7h4d/0818%20navy_wm.jpg?dl=0,0
0818W,NAVY, Navy,24W,https://dl.dropboxusercontent.com/s/in460ok1xl8hfau/0818%20navy_back_wm.jpg?dl=0,back
0818W,NAVY, Navy,24W,https://dl.dropboxusercontent.com/s/q0hu7szxgbl7h4d/0818%20navy_wm.jpg?dl=0,0
0818W,NAVY, Navy,26W,https://dl.dropboxusercontent.com/s/in460ok1xl8hfau/0818%20navy_back_wm.jpg?dl=0,back
0818W,NAVY, Navy,26W,https://dl.dropboxusercontent.com/s/q0hu7szxgbl7h4d/0818%20navy_wm.jpg?dl=0,0
0822,NAVY, Navy,8,https://dl.dropboxusercontent.com/s/anzg97uwean9hw3/0822%20navy_wm.jpg?dl=0,0
0822,NAVY, Navy,10,https://dl.dropboxusercontent.com/s/anzg97uwean9hw3/0822%20navy_wm.jpg?dl=0,0
0822,NAVY, Navy,12,https://dl.dropboxusercontent.com/s/anzg97uwean9hw3/0822%20navy_wm.jpg?dl=0,0
0822,NAVY, Navy,14,https://dl.dropboxusercontent.com/s/anzg97uwean9hw3/0822%20navy_wm.jpg?dl=0,0
0822,NAVY, Navy,16,https://dl.dropboxusercontent.com/s/anzg97uwean9hw3/0822%20navy_wm.jpg?dl=0,0
0822,NAVY, Navy,18,https://dl.dropboxusercontent.com/s/anzg97uwean9hw3/0822%20navy_wm.jpg?dl=0,0
0822,PEACH, Peach,10,https://dl.dropboxusercontent.com/s/naljupm5bw6h379/0822%20peach_back_wm.jpg?dl=0,back
0822,PEACH, Peach,10,https://dl.dropboxusercontent.com/s/ozq8ogo9b8khj3z/0822%20peach_wm.jpg?dl=0,0
0822,PEACH, Peach,12,https://dl.dropboxusercontent.com/s/naljupm5bw6h379/0822%20peach_back_wm.jpg?dl=0,back
0822,PEACH, Peach,12,https://dl.dropboxusercontent.com/s/ozq8ogo9b8khj3z/0822%20peach_wm.jpg?dl=0,0
0822,PEACH, Peach,14,https://dl.dropboxusercontent.com/s/naljupm5bw6h379/0822%20peach_back_wm.jpg?dl=0,back
0822,PEACH, Peach,14,https://dl.dropboxusercontent.com/s/ozq8ogo9b8khj3z/0822%20peach_wm.jpg?dl=0,0
0822,PEACH, Peach,16,https://dl.dropboxusercontent.com/s/naljupm5bw6h379/0822%20peach_back_wm.jpg?dl=0,back
0822,PEACH, Peach,16,https://dl.dropboxusercontent.com/s/ozq8ogo9b8khj3z/0822%20peach_wm.jpg?dl=0,0
0822,PEACH, Peach,18,https://dl.dropboxusercontent.com/s/naljupm5bw6h379/0822%20peach_back_wm.jpg?dl=0,back
0822,PEACH, Peach,18,https://dl.dropboxusercontent.com/s/ozq8ogo9b8khj3z/0822%20peach_wm.jpg?dl=0,0
0822W,NAVY, Navy,14W,https://dl.dropboxusercontent.com/s/anzg97uwean9hw3/0822%20navy_wm.jpg?dl=0,0
0822W,NAVY, Navy,16W,https://dl.dropboxusercontent.com/s/anzg97uwean9hw3/0822%20navy_wm.jpg?dl=0,0
0822W,NAVY, Navy,18W,https://dl.dropboxusercontent.com/s/anzg97uwean9hw3/0822%20navy_wm.jpg?dl=0,0
0822W,NAVY, Navy,20W,https://dl.dropboxusercontent.com/s/anzg97uwean9hw3/0822%20navy_wm.jpg?dl=0,0
0822W,NAVY, Navy,22W,https://dl.dropboxusercontent.com/s/anzg97uwean9hw3/0822%20navy_wm.jpg?dl=0,0
0822W,NAVY, Navy,24W,https://dl.dropboxusercontent.com/s/anzg97uwean9hw3/0822%20navy_wm.jpg?dl=0,0
0822W,NAVY, Navy,26W,https://dl.dropboxusercontent.com/s/anzg97uwean9hw3/0822%20navy_wm.jpg?dl=0,0
0822W,PEACH, Peach,14W,https://dl.dropboxusercontent.com/s/naljupm5bw6h379/0822%20peach_back_wm.jpg?dl=0,back
0822W,PEACH, Peach,14W,https://dl.dropboxusercontent.com/s/ozq8ogo9b8khj3z/0822%20peach_wm.jpg?dl=0,0
0822W,PEACH, Peach,16W,https://dl.dropboxusercontent.com/s/naljupm5bw6h379/0822%20peach_back_wm.jpg?dl=0,back
0822W,PEACH, Peach,16W,https://dl.dropboxusercontent.com/s/ozq8ogo9b8khj3z/0822%20peach_wm.jpg?dl=0,0
0822W,PEACH, Peach,18W,https://dl.dropboxusercontent.com/s/naljupm5bw6h379/0822%20peach_back_wm.jpg?dl=0,back
0822W,PEACH, Peach,18W,https://dl.dropboxusercontent.com/s/ozq8ogo9b8khj3z/0822%20peach_wm.jpg?dl=0,0
0822W,PEACH, Peach,20W,https://dl.dropboxusercontent.com/s/naljupm5bw6h379/0822%20peach_back_wm.jpg?dl=0,back
0822W,PEACH, Peach,20W,https://dl.dropboxusercontent.com/s/ozq8ogo9b8khj3z/0822%20peach_wm.jpg?dl=0,0
0822W,PEACH, Peach,22W,https://dl.dropboxusercontent.com/s/naljupm5bw6h379/0822%20peach_back_wm.jpg?dl=0,back
0822W,PEACH, Peach,22W,https://dl.dropboxusercontent.com/s/ozq8ogo9b8khj3z/0822%20peach_wm.jpg?dl=0,0
0822W,PEACH, Peach,24W,https://dl.dropboxusercontent.com/s/naljupm5bw6h379/0822%20peach_back_wm.jpg?dl=0,back
0822W,PEACH, Peach,24W,https://dl.dropboxusercontent.com/s/ozq8ogo9b8khj3z/0822%20peach_wm.jpg?dl=0,0
0823,BLK, Black,8,https://dl.dropboxusercontent.com/s/myi6o2s1yvzjoj3/0823%20black_wm.jpg?dl=0,0
0823,BLK, Black,10,https://dl.dropboxusercontent.com/s/myi6o2s1yvzjoj3/0823%20black_wm.jpg?dl=0,0
0823,BLK, Black,12,https://dl.dropboxusercontent.com/s/myi6o2s1yvzjoj3/0823%20black_wm.jpg?dl=0,0
0823,BLK, Black,14,https://dl.dropboxusercontent.com/s/myi6o2s1yvzjoj3/0823%20black_wm.jpg?dl=0,0
0823,BLK, Black,16,https://dl.dropboxusercontent.com/s/myi6o2s1yvzjoj3/0823%20black_wm.jpg?dl=0,0
0823,BLK, Black,18,https://dl.dropboxusercontent.com/s/myi6o2s1yvzjoj3/0823%20black_wm.jpg?dl=0,0
0823,CHOCO, Chocolate,8,https://dl.dropboxusercontent.com/s/x27sfu7f6twv77o/0823%20chocolate_wm.jpg?dl=0,0
0823,CHOCO, Chocolate,10,https://dl.dropboxusercontent.com/s/x27sfu7f6twv77o/0823%20chocolate_wm.jpg?dl=0,0
0823,CHOCO, Chocolate,12,https://dl.dropboxusercontent.com/s/x27sfu7f6twv77o/0823%20chocolate_wm.jpg?dl=0,0
0823,CHOCO, Chocolate,14,https://dl.dropboxusercontent.com/s/x27sfu7f6twv77o/0823%20chocolate_wm.jpg?dl=0,0
0823,CHOCO, Chocolate,16,https://dl.dropboxusercontent.com/s/x27sfu7f6twv77o/0823%20chocolate_wm.jpg?dl=0,0
0823,CHOCO, Chocolate,18,https://dl.dropboxusercontent.com/s/x27sfu7f6twv77o/0823%20chocolate_wm.jpg?dl=0,0
0823,NAVY, Navy,8,https://dl.dropboxusercontent.com/s/qyvl3brrel4dm3n/0823%20navy_wm.jpg?dl=0,0
0823,NAVY, Navy,10,https://dl.dropboxusercontent.com/s/qyvl3brrel4dm3n/0823%20navy_wm.jpg?dl=0,0
0823,NAVY, Navy,12,https://dl.dropboxusercontent.com/s/qyvl3brrel4dm3n/0823%20navy_wm.jpg?dl=0,0
0823,NAVY, Navy,14,https://dl.dropboxusercontent.com/s/qyvl3brrel4dm3n/0823%20navy_wm.jpg?dl=0,0
0823,NAVY, Navy,16,https://dl.dropboxusercontent.com/s/qyvl3brrel4dm3n/0823%20navy_wm.jpg?dl=0,0
0823,NAVY, Navy,18,https://dl.dropboxusercontent.com/s/qyvl3brrel4dm3n/0823%20navy_wm.jpg?dl=0,0
0823,PURPLE, Purple,8,https://dl.dropboxusercontent.com/s/0pcvce9hg4rfl75/0823%20purple_wm.jpg?dl=0,0
0823,PURPLE, Purple,10,https://dl.dropboxusercontent.com/s/0pcvce9hg4rfl75/0823%20purple_wm.jpg?dl=0,0
0823,PURPLE, Purple,12,https://dl.dropboxusercontent.com/s/0pcvce9hg4rfl75/0823%20purple_wm.jpg?dl=0,0
0823,PURPLE, Purple,14,https://dl.dropboxusercontent.com/s/0pcvce9hg4rfl75/0823%20purple_wm.jpg?dl=0,0
0823,PURPLE, Purple,16,https://dl.dropboxusercontent.com/s/0pcvce9hg4rfl75/0823%20purple_wm.jpg?dl=0,0
0823,PURPLE, Purple,18,https://dl.dropboxusercontent.com/s/0pcvce9hg4rfl75/0823%20purple_wm.jpg?dl=0,0
