style,color,url,index
G1064, Black leopard,https://dl.dropboxusercontent.com/s/tsl4n7nnpdwhc7a/g1064%20black%20leopard_back.jpg?dl=0,back.jp
G1064, Black leopard,https://dl.dropboxusercontent.com/s/9td0n7ijcn0p6ev/g1064%20black%20leopard_dress_1.jpg?dl=0,dress_1.jp
G1064, Black leopard,https://dl.dropboxusercontent.com/s/cvvmotpzbv5eaee/g1064%20black%20leopard_dress_2.jpg?dl=0,dress_2.jp
G1065, Black leopard,https://dl.dropboxusercontent.com/s/yd47up8gy3k5gds/g1065%20black%20leopard.jpg?dl=0,0
G1065, Black leopard,https://dl.dropboxusercontent.com/s/8yat4mzerpmku7a/g1065%20black%20leopard_back.jpg?dl=0,back.jp
G1066, Fuchsia,https://dl.dropboxusercontent.com/s/htl9cumb1eo8jcf/G1066%20Fuchsia.jpg?dl=0,0
G1066, Fuchsia,https://dl.dropboxusercontent.com/s/8h425xzjtn8wpye/G1066%20Fuchsia_cami.jpg?dl=0,cami.jp
G1066, Mustard,https://dl.dropboxusercontent.com/s/4iaj2xfqi55sfe2/G1066%20Mustard.jpg?dl=0,0
G1066, Mustard,https://dl.dropboxusercontent.com/s/gsicjeui0w1b0ju/G1066%20Mustard_back.jpg?dl=0,back.jp
G1067, Navy-green,https://dl.dropboxusercontent.com/s/on9n5nm0jkms8zi/G1067%20Navy-green.jpg?dl=0,0
G1067, Navy-green,https://dl.dropboxusercontent.com/s/4f2qk0k9p1zilki/G1067%20Navy-green_cami.jpg?dl=0,cami.jp
G1067, Purple-gold,https://dl.dropboxusercontent.com/s/1t3eruuor3c7r7p/G1067%20Purple-gold.jpg?dl=0,0
G1067, Purple-gold,https://dl.dropboxusercontent.com/s/874cmkkywikdb2y/G1067%20Purple-gold_back.jpg?dl=0,back.jp
G1068, Navy-green,https://dl.dropboxusercontent.com/s/yf9qvo6p8usf4as/G1068%20Navy-green.jpg?dl=0,0
G1068, Red-blk,https://dl.dropboxusercontent.com/s/4td1bn1crwwyj1q/G1068%20Red-blk.jpg?dl=0,0
G1068, Red-blk,https://dl.dropboxusercontent.com/s/0v7nta5twepy26q/G1068%20Red-blk_back.jpg?dl=0,back.jp
G1069, Cinnamon,https://dl.dropboxusercontent.com/s/ti1g61u0fp6g3ax/g1069%20cinnamon.jpg?dl=0,0
G1069, Cinnamon,https://dl.dropboxusercontent.com/s/4bi0rsbsa0nzcj9/g1069%20cinnamon_back.jpg?dl=0,back.jp
G1069, Cinnamon,https://dl.dropboxusercontent.com/s/wxjf154hgte9cua/g1069%20cinnamon_cami.jpg?dl=0,cami.jp
G1069, Steel,https://dl.dropboxusercontent.com/s/m0upayewax5nvon/g1069%20steel.jpg?dl=0,0
G1069, Steel,https://dl.dropboxusercontent.com/s/em2d7ibevxezoc3/g1069%20steel_back.jpg?dl=0,back.jp
G1069A, White,https://dl.dropboxusercontent.com/s/esaac9nn5nh5zq1/g1069a%20white.jpg?dl=0,0
G1072, Apple Green,https://dl.dropboxusercontent.com/s/s976ybc1tuoejin/g1072%20apple%20green.jpg?dl=0,0
G1080, Purple,https://dl.dropboxusercontent.com/s/b0xgwc0cdyasld1/G1080%20Purple.jpg?dl=0,0
G1080, Purple,https://dl.dropboxusercontent.com/s/37hqgotyuaxjnkh/G1080%20Purple_back.jpg?dl=0,back.jp
G1080, Red,https://dl.dropboxusercontent.com/s/bx34dsu6sbmwkji/G1080%20Red.jpg?dl=0,0
G1080, Red,https://dl.dropboxusercontent.com/s/rfoe85j6iifot3e/G1080%20Red_back.jpg?dl=0,back.jp
G1080, White,https://dl.dropboxusercontent.com/s/dqblfc64nw94ajb/G1080%20White_1.jpg?dl=0,1.jp
G1080, White,https://dl.dropboxusercontent.com/s/nkmy5e5xk1f6uxp/G1080%20White_2.jpg?dl=0,2.jp
G1081, Black,https://dl.dropboxusercontent.com/s/xgbdq3q99x9axzp/G1081%20Black.jpg?dl=0,0
G1081, Black,https://dl.dropboxusercontent.com/s/z1sk4y3lyqc4cr8/G1081%20Black_back.jpg?dl=0,back.jp
G1081, Mustard gold,https://dl.dropboxusercontent.com/s/jn4rwnvpr2b6dyg/G1081%20Mustard%20gold.jpg?dl=0,0
