Style,Supplier SKU,UPC,Title,Description,Size,Color,URL
D1455,D1455W-LAV-18W,#843523120356,Giovanna Signature Women's 2-piece Lace Jacket Dress,"Level up your style and comfort with this two-piece dress, which is available in regular and plus sizes. A see-through lace jacket makes this fully lined lace dress look more fashionable. Dress Length from center back is 51"" - 52"". Hats on the model are sold separately. 
<br>
<br>
<ul>
 <li>Lining: Fully Lined</li>
 <li>Closure: Zipper</li>
 <li>Sleeve-length: Long Sleeve</li>
 <li>Material: Lace</li>
 <li>Style: Evening Separates, Jacket Dress, Mother of the Bride</li>
 <li>Neck Style: Crewneck</li>
 <li>Dress Length: Long</li>
 <li>Care Instruction: Dry Clean</li>
 <li>Color: White, Black</li>
 <li>Size: 10, 18W, 24W, 16W, 18, 20W, 14W, 16, 14, 22W, 12</li>
</ul>
<br>
<br>
<br> 
<a href=""https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true"" target=""_blank"">Measurement Guide </a>
<br>
<a href=""https://www.overstock.com/sizing.html#modern"" target=""_blank"">Click here to view our Women's Sizing Guide</a>
<br> 
<br>
<i>All measurements are approximate and may vary by size. </i>
<br>",18W,LAV,
D1455,D1455W-LAV-20W,#843523120363,Giovanna Signature Women's 2-piece Lace Jacket Dress,"Level up your style and comfort with this two-piece dress, which is available in regular and plus sizes. A see-through lace jacket makes this fully lined lace dress look more fashionable. Dress Length from center back is 51"" - 52"". Hats on the model are sold separately. 
<br>
<br>
<ul>
 <li>Lining: Fully Lined</li>
 <li>Closure: Zipper</li>
 <li>Sleeve-length: Long Sleeve</li>
 <li>Material: Lace</li>
 <li>Style: Evening Separates, Jacket Dress, Mother of the Bride</li>
 <li>Neck Style: Crewneck</li>
 <li>Dress Length: Long</li>
 <li>Care Instruction: Dry Clean</li>
 <li>Color: White, Black</li>
 <li>Size: 10, 18W, 24W, 16W, 18, 20W, 14W, 16, 14, 22W, 12</li>
</ul>
<br>
<br>
<br> 
<a href=""https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true"" target=""_blank"">Measurement Guide </a>
<br>
<a href=""https://www.overstock.com/sizing.html#modern"" target=""_blank"">Click here to view our Women's Sizing Guide</a>
<br> 
<br>
<i>All measurements are approximate and may vary by size. </i>
<br>",20W,LAV,
D1455,D1455W-LAV-22W,#843523120370,Giovanna Signature Women's 2-piece Lace Jacket Dress,"Level up your style and comfort with this two-piece dress, which is available in regular and plus sizes. A see-through lace jacket makes this fully lined lace dress look more fashionable. Dress Length from center back is 51"" - 52"". Hats on the model are sold separately. 
<br>
<br>
<ul>
 <li>Lining: Fully Lined</li>
 <li>Closure: Zipper</li>
 <li>Sleeve-length: Long Sleeve</li>
 <li>Material: Lace</li>
 <li>Style: Evening Separates, Jacket Dress, Mother of the Bride</li>
 <li>Neck Style: Crewneck</li>
 <li>Dress Length: Long</li>
 <li>Care Instruction: Dry Clean</li>
 <li>Color: White, Black</li>
 <li>Size: 10, 18W, 24W, 16W, 18, 20W, 14W, 16, 14, 22W, 12</li>
</ul>
<br>
<br>
<br> 
<a href=""https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true"" target=""_blank"">Measurement Guide </a>
<br>
<a href=""https://www.overstock.com/sizing.html#modern"" target=""_blank"">Click here to view our Women's Sizing Guide</a>
<br> 
<br>
<i>All measurements are approximate and may vary by size. </i>
<br>",22W,LAV,
D1455,D1455W-LAV-24W,#843523120387,Giovanna Signature Women's 2-piece Lace Jacket Dress,"Level up your style and comfort with this two-piece dress, which is available in regular and plus sizes. A see-through lace jacket makes this fully lined lace dress look more fashionable. Dress Length from center back is 51"" - 52"". Hats on the model are sold separately. 
<br>
<br>
<ul>
 <li>Lining: Fully Lined</li>
 <li>Closure: Zipper</li>
 <li>Sleeve-length: Long Sleeve</li>
 <li>Material: Lace</li>
 <li>Style: Evening Separates, Jacket Dress, Mother of the Bride</li>
 <li>Neck Style: Crewneck</li>
 <li>Dress Length: Long</li>
 <li>Care Instruction: Dry Clean</li>
 <li>Color: White, Black</li>
 <li>Size: 10, 18W, 24W, 16W, 18, 20W, 14W, 16, 14, 22W, 12</li>
</ul>
<br>
<br>
<br> 
<a href=""https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true"" target=""_blank"">Measurement Guide </a>
<br>
<a href=""https://www.overstock.com/sizing.html#modern"" target=""_blank"">Click here to view our Women's Sizing Guide</a>
<br> 
<br>
<i>All measurements are approximate and may vary by size. </i>
<br>",24W,LAV,
D1455,D1455-WHITE-10,#843523120394,Giovanna Signature Women's 2-piece Lace Jacket Dress,"Level up your style and comfort with this two-piece dress, which is available in regular and plus sizes. A see-through lace jacket makes this fully lined lace dress look more fashionable. Dress Length from center back is 51"" - 52"". Hats on the model are sold separately. 
<br>
<br>
<ul>
 <li>Lining: Fully Lined</li>
 <li>Closure: Zipper</li>
 <li>Sleeve-length: Long Sleeve</li>
 <li>Material: Lace</li>
 <li>Style: Evening Separates, Jacket Dress, Mother of the Bride</li>
 <li>Neck Style: Crewneck</li>
 <li>Dress Length: Long</li>
 <li>Care Instruction: Dry Clean</li>
 <li>Color: White, Black</li>
 <li>Size: 10, 18W, 24W, 16W, 18, 20W, 14W, 16, 14, 22W, 12</li>
</ul>
<br>
<br>
<br> 
<a href=""https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true"" target=""_blank"">Measurement Guide </a>
<br>
<a href=""https://www.overstock.com/sizing.html#modern"" target=""_blank"">Click here to view our Women's Sizing Guide</a>
<br> 
<br>
<i>All measurements are approximate and may vary by size. </i>
<br>",10,WHITE,
D1455,D1455-WHITE-12,#843523120400,Giovanna Signature Women's 2-piece Lace Jacket Dress,"Level up your style and comfort with this two-piece dress, which is available in regular and plus sizes. A see-through lace jacket makes this fully lined lace dress look more fashionable. Dress Length from center back is 51"" - 52"". Hats on the model are sold separately. 
<br>
<br>
<ul>
 <li>Lining: Fully Lined</li>
 <li>Closure: Zipper</li>
 <li>Sleeve-length: Long Sleeve</li>
 <li>Material: Lace</li>
 <li>Style: Evening Separates, Jacket Dress, Mother of the Bride</li>
 <li>Neck Style: Crewneck</li>
 <li>Dress Length: Long</li>
 <li>Care Instruction: Dry Clean</li>
 <li>Color: White, Black</li>
 <li>Size: 10, 18W, 24W, 16W, 18, 20W, 14W, 16, 14, 22W, 12</li>
</ul>
<br>
<br>
<br> 
<a href=""https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true"" target=""_blank"">Measurement Guide </a>
<br>
<a href=""https://www.overstock.com/sizing.html#modern"" target=""_blank"">Click here to view our Women's Sizing Guide</a>
<br> 
<br>
<i>All measurements are approximate and may vary by size. </i>
<br>",12,WHITE,
D1455,D1455-WHITE-14,#843523120417,Giovanna Signature Women's 2-piece Lace Jacket Dress,"Level up your style and comfort with this two-piece dress, which is available in regular and plus sizes. A see-through lace jacket makes this fully lined lace dress look more fashionable. Dress Length from center back is 51"" - 52"". Hats on the model are sold separately. 
<br>
<br>
<ul>
 <li>Lining: Fully Lined</li>
 <li>Closure: Zipper</li>
 <li>Sleeve-length: Long Sleeve</li>
 <li>Material: Lace</li>
 <li>Style: Evening Separates, Jacket Dress, Mother of the Bride</li>
 <li>Neck Style: Crewneck</li>
 <li>Dress Length: Long</li>
 <li>Care Instruction: Dry Clean</li>
 <li>Color: White, Black</li>
 <li>Size: 10, 18W, 24W, 16W, 18, 20W, 14W, 16, 14, 22W, 12</li>
</ul>
<br>
<br>
<br> 
<a href=""https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true"" target=""_blank"">Measurement Guide </a>
<br>
<a href=""https://www.overstock.com/sizing.html#modern"" target=""_blank"">Click here to view our Women's Sizing Guide</a>
<br> 
<br>
<i>All measurements are approximate and may vary by size. </i>
<br>",14,WHITE,
D1455,D1455-WHITE-16,#843523120424,Giovanna Signature Women's 2-piece Lace Jacket Dress,"Level up your style and comfort with this two-piece dress, which is available in regular and plus sizes. A see-through lace jacket makes this fully lined lace dress look more fashionable. Dress Length from center back is 51"" - 52"". Hats on the model are sold separately. 
<br>
<br>
<ul>
 <li>Lining: Fully Lined</li>
 <li>Closure: Zipper</li>
 <li>Sleeve-length: Long Sleeve</li>
 <li>Material: Lace</li>
 <li>Style: Evening Separates, Jacket Dress, Mother of the Bride</li>
 <li>Neck Style: Crewneck</li>
 <li>Dress Length: Long</li>
 <li>Care Instruction: Dry Clean</li>
 <li>Color: White, Black</li>
 <li>Size: 10, 18W, 24W, 16W, 18, 20W, 14W, 16, 14, 22W, 12</li>
</ul>
<br>
<br>
<br> 
<a href=""https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true"" target=""_blank"">Measurement Guide </a>
<br>
<a href=""https://www.overstock.com/sizing.html#modern"" target=""_blank"">Click here to view our Women's Sizing Guide</a>
<br> 
<br>
<i>All measurements are approximate and may vary by size. </i>
<br>",16,WHITE,
D1455,D1455-WHITE-18,#843523120431,Giovanna Signature Women's 2-piece Lace Jacket Dress,"Level up your style and comfort with this two-piece dress, which is available in regular and plus sizes. A see-through lace jacket makes this fully lined lace dress look more fashionable. Dress Length from center back is 51"" - 52"". Hats on the model are sold separately. 
<br>
<br>
<ul>
 <li>Lining: Fully Lined</li>
 <li>Closure: Zipper</li>
 <li>Sleeve-length: Long Sleeve</li>
 <li>Material: Lace</li>
 <li>Style: Evening Separates, Jacket Dress, Mother of the Bride</li>
 <li>Neck Style: Crewneck</li>
 <li>Dress Length: Long</li>
 <li>Care Instruction: Dry Clean</li>
 <li>Color: White, Black</li>
 <li>Size: 10, 18W, 24W, 16W, 18, 20W, 14W, 16, 14, 22W, 12</li>
</ul>
<br>
<br>
<br> 
<a href=""https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true"" target=""_blank"">Measurement Guide </a>
<br>
<a href=""https://www.overstock.com/sizing.html#modern"" target=""_blank"">Click here to view our Women's Sizing Guide</a>
<br> 
<br>
<i>All measurements are approximate and may vary by size. </i>
<br>",18,WHITE,
D1455,D1455W-WHITE-14W,#843523120448,Giovanna Signature Women's 2-piece Lace Jacket Dress,"Level up your style and comfort with this two-piece dress, which is available in regular and plus sizes. A see-through lace jacket makes this fully lined lace dress look more fashionable. Dress Length from center back is 51"" - 52"". Hats on the model are sold separately. 
<br>
<br>
<ul>
 <li>Lining: Fully Lined</li>
 <li>Closure: Zipper</li>
 <li>Sleeve-length: Long Sleeve</li>
 <li>Material: Lace</li>
 <li>Style: Evening Separates, Jacket Dress, Mother of the Bride</li>
 <li>Neck Style: Crewneck</li>
 <li>Dress Length: Long</li>
 <li>Care Instruction: Dry Clean</li>
 <li>Color: White, Black</li>
 <li>Size: 10, 18W, 24W, 16W, 18, 20W, 14W, 16, 14, 22W, 12</li>
</ul>
<br>
<br>
<br> 
<a href=""https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true"" target=""_blank"">Measurement Guide </a>
<br>
<a href=""https://www.overstock.com/sizing.html#modern"" target=""_blank"">Click here to view our Women's Sizing Guide</a>
<br> 
<br>
<i>All measurements are approximate and may vary by size. </i>
<br>",14W,WHITE,
D1455,D1455W-WHITE-16W,#843523120455,Giovanna Signature Women's 2-piece Lace Jacket Dress,"Level up your style and comfort with this two-piece dress, which is available in regular and plus sizes. A see-through lace jacket makes this fully lined lace dress look more fashionable. Dress Length from center back is 51"" - 52"". Hats on the model are sold separately. 
<br>
<br>
<ul>
 <li>Lining: Fully Lined</li>
 <li>Closure: Zipper</li>
 <li>Sleeve-length: Long Sleeve</li>
 <li>Material: Lace</li>
 <li>Style: Evening Separates, Jacket Dress, Mother of the Bride</li>
 <li>Neck Style: Crewneck</li>
 <li>Dress Length: Long</li>
 <li>Care Instruction: Dry Clean</li>
 <li>Color: White, Black</li>
 <li>Size: 10, 18W, 24W, 16W, 18, 20W, 14W, 16, 14, 22W, 12</li>
</ul>
<br>
<br>
<br> 
<a href=""https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true"" target=""_blank"">Measurement Guide </a>
<br>
<a href=""https://www.overstock.com/sizing.html#modern"" target=""_blank"">Click here to view our Women's Sizing Guide</a>
<br> 
<br>
<i>All measurements are approximate and may vary by size. </i>
<br>",16W,WHITE,
D1455,D1455W-WHITE-18W,#843523120462,Giovanna Signature Women's 2-piece Lace Jacket Dress,"Level up your style and comfort with this two-piece dress, which is available in regular and plus sizes. A see-through lace jacket makes this fully lined lace dress look more fashionable. Dress Length from center back is 51"" - 52"". Hats on the model are sold separately. 
<br>
<br>
<ul>
 <li>Lining: Fully Lined</li>
 <li>Closure: Zipper</li>
 <li>Sleeve-length: Long Sleeve</li>
 <li>Material: Lace</li>
 <li>Style: Evening Separates, Jacket Dress, Mother of the Bride</li>
 <li>Neck Style: Crewneck</li>
 <li>Dress Length: Long</li>
 <li>Care Instruction: Dry Clean</li>
 <li>Color: White, Black</li>
 <li>Size: 10, 18W, 24W, 16W, 18, 20W, 14W, 16, 14, 22W, 12</li>
</ul>
<br>
<br>
<br> 
<a href=""https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true"" target=""_blank"">Measurement Guide </a>
<br>
<a href=""https://www.overstock.com/sizing.html#modern"" target=""_blank"">Click here to view our Women's Sizing Guide</a>
<br> 
<br>
<i>All measurements are approximate and may vary by size. </i>
<br>",18W,WHITE,
D1455,D1455W-WHITE-20W,#843523120479,Giovanna Signature Women's 2-piece Lace Jacket Dress,"Level up your style and comfort with this two-piece dress, which is available in regular and plus sizes. A see-through lace jacket makes this fully lined lace dress look more fashionable. Dress Length from center back is 51"" - 52"". Hats on the model are sold separately. 
<br>
<br>
<ul>
 <li>Lining: Fully Lined</li>
 <li>Closure: Zipper</li>
 <li>Sleeve-length: Long Sleeve</li>
 <li>Material: Lace</li>
 <li>Style: Evening Separates, Jacket Dress, Mother of the Bride</li>
 <li>Neck Style: Crewneck</li>
 <li>Dress Length: Long</li>
 <li>Care Instruction: Dry Clean</li>
 <li>Color: White, Black</li>
 <li>Size: 10, 18W, 24W, 16W, 18, 20W, 14W, 16, 14, 22W, 12</li>
</ul>
<br>
<br>
<br> 
<a href=""https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true"" target=""_blank"">Measurement Guide </a>
<br>
<a href=""https://www.overstock.com/sizing.html#modern"" target=""_blank"">Click here to view our Women's Sizing Guide</a>
<br> 
<br>
<i>All measurements are approximate and may vary by size. </i>
<br>",20W,WHITE,
D1455,D1455W-WHITE-22W,#843523120486,Giovanna Signature Women's 2-piece Lace Jacket Dress,"Level up your style and comfort with this two-piece dress, which is available in regular and plus sizes. A see-through lace jacket makes this fully lined lace dress look more fashionable. Dress Length from center back is 51"" - 52"". Hats on the model are sold separately. 
<br>
<br>
<ul>
 <li>Lining: Fully Lined</li>
 <li>Closure: Zipper</li>
 <li>Sleeve-length: Long Sleeve</li>
 <li>Material: Lace</li>
 <li>Style: Evening Separates, Jacket Dress, Mother of the Bride</li>
 <li>Neck Style: Crewneck</li>
 <li>Dress Length: Long</li>
 <li>Care Instruction: Dry Clean</li>
 <li>Color: White, Black</li>
 <li>Size: 10, 18W, 24W, 16W, 18, 20W, 14W, 16, 14, 22W, 12</li>
</ul>
<br>
<br>
<br> 
<a href=""https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true"" target=""_blank"">Measurement Guide </a>
<br>
<a href=""https://www.overstock.com/sizing.html#modern"" target=""_blank"">Click here to view our Women's Sizing Guide</a>
<br> 
<br>
<i>All measurements are approximate and may vary by size. </i>
<br>",22W,WHITE,
D1455,D1455W-WHITE-24W,#843523120493,Giovanna Signature Women's 2-piece Lace Jacket Dress,"Level up your style and comfort with this two-piece dress, which is available in regular and plus sizes. A see-through lace jacket makes this fully lined lace dress look more fashionable. Dress Length from center back is 51"" - 52"". Hats on the model are sold separately. 
<br>
<br>
<ul>
 <li>Lining: Fully Lined</li>
 <li>Closure: Zipper</li>
 <li>Sleeve-length: Long Sleeve</li>
 <li>Material: Lace</li>
 <li>Style: Evening Separates, Jacket Dress, Mother of the Bride</li>
 <li>Neck Style: Crewneck</li>
 <li>Dress Length: Long</li>
 <li>Care Instruction: Dry Clean</li>
 <li>Color: White, Black</li>
 <li>Size: 10, 18W, 24W, 16W, 18, 20W, 14W, 16, 14, 22W, 12</li>
</ul>
<br>
<br>
<br> 
<a href=""https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true"" target=""_blank"">Measurement Guide </a>
<br>
<a href=""https://www.overstock.com/sizing.html#modern"" target=""_blank"">Click here to view our Women's Sizing Guide</a>
<br> 
<br>
<i>All measurements are approximate and may vary by size. </i>
<br>",24W,WHITE,
