Style,Supplier SKU,UPC,Title,Description,Size,Color,URL
G1053,G1053W-NAVY/WHT-18W,#843523103991,Giovanna Collection Women's 3-piece Polka Dots Brocade Skirt Suit,"Step out in confidence and style when you wear this beautiful three-piece brocade skirt suit to your next event. Made with navy/white polka dot printed brocade, the suit is fully lined for shape retention, and fastens at the waist with a peplum flare for a stunning, figure-flattering silhouette. Flare skirt with side elastic, back zipper closure. Accented with the silver rose shaped brooch on the jacket. Hats are sold separately!",18W,NAVY/WHT,
G1053,G1053W-NAVY/WHT-20W,#843523104004,Giovanna Collection Women's 3-piece Polka Dots Brocade Skirt Suit,,20W,NAVY/WHT,
G1053,G1053W-NAVY/WHT-22W,#843523104011,Giovanna Collection Women's 3-piece Polka Dots Brocade Skirt Suit,"Step out in confidence and style when you wear this beautiful three-piece brocade skirt suit to your next event. Made with navy/white polka dot printed brocade, the suit is fully lined for shape retention, and fastens at the waist with a peplum flare for a stunning, figure-flattering silhouette. Flare skirt with side elastic, back zipper closure. Accented with the silver rose shaped brooch on the jacket. Hats are sold separately!",22W,NAVY/WHT,
G1053,G1053W-NAVY/WHT-24W,#843523104028,Giovanna Collection Women's 3-piece Polka Dots Brocade Skirt Suit,"Step out in confidence and style when you wear this beautiful three-piece brocade skirt suit to your next event. Made with navy/white polka dot printed brocade, the suit is fully lined for shape retention, and fastens at the waist with a peplum flare for a stunning, figure-flattering silhouette. Flare skirt with side elastic, back zipper closure. Accented with the silver rose shaped brooch on the jacket. Hats are sold separately!",24W,NAVY/WHT,
G1055,G1055-NAVY/WHT-8,#843523111231,Giovanna Collection Women's Silk Twill Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric. Featuring a striped pattern non-collar jacket with rhinestone clasp closure, this 3-piece set is finished with a side zipper camisole and a solid skirt to complete this dashing ensemble. All 3 parts are fully lined.",8,NAVY/WHT,
G1055,G1055-NAVY/WHT-10,#843523111248,Giovanna Collection Women's Silk Twill Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric. Featuring a striped pattern non-collar jacket with rhinestone clasp closure, this 3-piece set is finished with a side zipper camisole and a solid skirt to complete this dashing ensemble. All 3 parts are fully lined.",10,NAVY/WHT,
G1055,G1055-NAVY/WHT-12,#843523111255,Giovanna Collection Women's Silk Twill Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric. Featuring a striped pattern non-collar jacket with rhinestone clasp closure, this 3-piece set is finished with a side zipper camisole and a solid skirt to complete this dashing ensemble. All 3 parts are fully lined.",12,NAVY/WHT,
G1055,G1055-NAVY/WHT-14,#843523111262,Giovanna Collection Women's Silk Twill Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric. Featuring a striped pattern non-collar jacket with rhinestone clasp closure, this 3-piece set is finished with a side zipper camisole and a solid skirt to complete this dashing ensemble. All 3 parts are fully lined.",14,NAVY/WHT,
G1055,G1055-NAVY/WHT-16,#843523111279,Giovanna Collection Women's Silk Twill Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric. Featuring a striped pattern non-collar jacket with rhinestone clasp closure, this 3-piece set is finished with a side zipper camisole and a solid skirt to complete this dashing ensemble. All 3 parts are fully lined.",16,NAVY/WHT,
G1055,G1055-NAVY/WHT-18,#843523111286,Giovanna Collection Women's Silk Twill Irregular Striped 3-piece Skirt Suit,,18,NAVY/WHT,
G1055,G1055W-NAVY/WHT-14W,#843523111293,Giovanna Collection Women's Silk Twill Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric. Featuring a striped pattern non-collar jacket with rhinestone clasp closure, this 3-piece set is finished with a side zipper camisole and a solid skirt to complete this dashing ensemble. All 3 parts are fully lined.",14W,NAVY/WHT,
G1055,G1055W-NAVY/WHT-16W,#843523111309,Giovanna Collection Women's Silk Twill Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric. Featuring a striped pattern non-collar jacket with rhinestone clasp closure, this 3-piece set is finished with a side zipper camisole and a solid skirt to complete this dashing ensemble. All 3 parts are fully lined.",16W,NAVY/WHT,
G1055,G1055W-NAVY/WHT-18W,#843523111316,Giovanna Collection Women's Silk Twill Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric. Featuring a striped pattern non-collar jacket with rhinestone clasp closure, this 3-piece set is finished with a side zipper camisole and a solid skirt to complete this dashing ensemble. All 3 parts are fully lined.",18W,NAVY/WHT,
G1055,G1055W-NAVY/WHT-20W,#843523111323,Giovanna Collection Women's Silk Twill Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric. Featuring a striped pattern non-collar jacket with rhinestone clasp closure, this 3-piece set is finished with a side zipper camisole and a solid skirt to complete this dashing ensemble. All 3 parts are fully lined.",20W,NAVY/WHT,
G1055,G1055W-NAVY/WHT-22W,#843523111330,Giovanna Collection Women's Silk Twill Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric. Featuring a striped pattern non-collar jacket with rhinestone clasp closure, this 3-piece set is finished with a side zipper camisole and a solid skirt to complete this dashing ensemble. All 3 parts are fully lined.",22W,NAVY/WHT,
G1055,G1055W-NAVY/WHT-24W,#843523111347,Giovanna Collection Women's Silk Twill Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric. Featuring a striped pattern non-collar jacket with rhinestone clasp closure, this 3-piece set is finished with a side zipper camisole and a solid skirt to complete this dashing ensemble. All 3 parts are fully lined.",24W,NAVY/WHT,
G1055,G1055W-NAVY/WHT-26W,#843523111354,Giovanna Collection Women's Silk Twill Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric. Featuring a striped pattern non-collar jacket with rhinestone clasp closure, this 3-piece set is finished with a side zipper camisole and a solid skirt to complete this dashing ensemble. All 3 parts are fully lined.",26W,NAVY/WHT,
G1056,G1056-PURP/WHT-10,#843523111637,Giovanna Collection Women's Virtual Silk Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric, available in 2 colors - navy/white and purple/white. Featuring an irregular striped pattern non-collar square neck jacket with rhinestone clasp closure, this 3-piece set is finished with satin camisole with piping along the neckline and a solid skirt to complete this dashing ensemble. Hats are sold separately.",10,PURP/WHT,
G1056,G1056-PURP/WHT-12,#843523111644,Giovanna Collection Women's Virtual Silk Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric, available in 2 colors - navy/white and purple/white. Featuring an irregular striped pattern non-collar square neck jacket with rhinestone clasp closure, this 3-piece set is finished with satin camisole with piping along the neckline and a solid skirt to complete this dashing ensemble. Hats are sold separately.",12,PURP/WHT,
G1056,G1056-PURP/WHT-14,#843523111651,Giovanna Collection Women's Virtual Silk Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric, available in 2 colors - navy/white and purple/white. Featuring an irregular striped pattern non-collar square neck jacket with rhinestone clasp closure, this 3-piece set is finished with satin camisole with piping along the neckline and a solid skirt to complete this dashing ensemble. Hats are sold separately.",14,PURP/WHT,
G1056,G1056-PURP/WHT-16,#843523111668,Giovanna Collection Women's Virtual Silk Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric, available in 2 colors - navy/white and purple/white. Featuring an irregular striped pattern non-collar square neck jacket with rhinestone clasp closure, this 3-piece set is finished with satin camisole with piping along the neckline and a solid skirt to complete this dashing ensemble. Hats are sold separately.",16,PURP/WHT,
G1056,G1056-PURP/WHT-18,#843523111675,Giovanna Collection Women's Virtual Silk Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric, available in 2 colors - navy/white and purple/white. Featuring an irregular striped pattern non-collar square neck jacket with rhinestone clasp closure, this 3-piece set is finished with satin camisole with piping along the neckline and a solid skirt to complete this dashing ensemble. Hats are sold separately.",18,PURP/WHT,
G1056,G1056W-PURP/WHT-14W,#843523111682,Giovanna Collection Women's Virtual Silk Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric, available in 2 colors - navy/white and purple/white. Featuring an irregular striped pattern non-collar square neck jacket with rhinestone clasp closure, this 3-piece set is finished with satin camisole with piping along the neckline and a solid skirt to complete this dashing ensemble. Hats are sold separately.",14W,PURP/WHT,
G1056,G1056W-PURP/WHT-16W,#843523111699,Giovanna Collection Women's Virtual Silk Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric, available in 2 colors - navy/white and purple/white. Featuring an irregular striped pattern non-collar square neck jacket with rhinestone clasp closure, this 3-piece set is finished with satin camisole with piping along the neckline and a solid skirt to complete this dashing ensemble. Hats are sold separately.",16W,PURP/WHT,
G1056,G1056W-PURP/WHT-18W,#843523111705,Giovanna Collection Women's Virtual Silk Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric, available in 2 colors - navy/white and purple/white. Featuring an irregular striped pattern non-collar square neck jacket with rhinestone clasp closure, this 3-piece set is finished with satin camisole with piping along the neckline and a solid skirt to complete this dashing ensemble. Hats are sold separately.",18W,PURP/WHT,
G1056,G1056W-PURP/WHT-20W,#843523111712,Giovanna Collection Women's Virtual Silk Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric, available in 2 colors - navy/white and purple/white. Featuring an irregular striped pattern non-collar square neck jacket with rhinestone clasp closure, this 3-piece set is finished with satin camisole with piping along the neckline and a solid skirt to complete this dashing ensemble. Hats are sold separately.",20W,PURP/WHT,
G1056,G1056W-PURP/WHT-22W,#843523111729,Giovanna Collection Women's Virtual Silk Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric, available in 2 colors - navy/white and purple/white. Featuring an irregular striped pattern non-collar square neck jacket with rhinestone clasp closure, this 3-piece set is finished with satin camisole with piping along the neckline and a solid skirt to complete this dashing ensemble. Hats are sold separately.",22W,PURP/WHT,
G1056,G1056W-PURP/WHT-24W,#843523111736,Giovanna Collection Women's Virtual Silk Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric, available in 2 colors - navy/white and purple/white. Featuring an irregular striped pattern non-collar square neck jacket with rhinestone clasp closure, this 3-piece set is finished with satin camisole with piping along the neckline and a solid skirt to complete this dashing ensemble. Hats are sold separately.",24W,PURP/WHT,
G1056,G1056W-PURP/WHT-26W,#843523111743,Giovanna Collection Women's Virtual Silk Irregular Striped 3-piece Skirt Suit,"Embody elegance in this 3-piece irregular striped skirt suit made with virtual silk twill fabric, available in 2 colors - navy/white and purple/white. Featuring an irregular striped pattern non-collar square neck jacket with rhinestone clasp closure, this 3-piece set is finished with satin camisole with piping along the neckline and a solid skirt to complete this dashing ensemble. Hats are sold separately.",26W,PURP/WHT,
G1059,G1059-BLACK-10,#843523105766,Giovanna Collection Women's Polyester Textured 3-piece Skirt Suit,"<p>Look cultured with this 3-piece skirt suit that is made from a textured polyester and spandex blend for comfort. The round-neck, sleeveless satin cami comes in handy when the weather gets warm and the jacket comes off. Jacket is trimmed with faux pearls and antique gold chains around the neckline and pockets, Hook &amp; Eye Closure. Matched with the same fabric straight skirt. Hats are sold separately. Measured from size 10, jacket length is 31"", camisole length is 23"", skirt length is 32"".</p>",10,BLACK,
G1059,G1059-BLACK-12,#843523105773,Giovanna Collection Women's Polyester Textured 3-piece Skirt Suit,"<p>Look cultured with this 3-piece skirt suit that is made from a textured polyester and spandex blend for comfort. The round-neck, sleeveless satin cami comes in handy when the weather gets warm and the jacket comes off. Jacket is trimmed with faux pearls and antique gold chains around the neckline and pockets, Hook &amp; Eye Closure. Matched with the same fabric straight skirt. Hats are sold separately. Measured from size 10, jacket length is 31"", camisole length is 23"", skirt length is 32"".</p>",12,BLACK,
G1059,G1059-BLACK-14,#843523105780,Giovanna Collection Women's Polyester Textured 3-piece Skirt Suit,"<p>Look cultured with this 3-piece skirt suit that is made from a textured polyester and spandex blend for comfort. The round-neck, sleeveless satin cami comes in handy when the weather gets warm and the jacket comes off. Jacket is trimmed with faux pearls and antique gold chains around the neckline and pockets, Hook &amp; Eye Closure. Matched with the same fabric straight skirt. Hats are sold separately. Measured from size 10, jacket length is 31"", camisole length is 23"", skirt length is 32"".</p>",14,BLACK,
