code,color,royaltor,descript,stdcost,price,division,category,season,user4,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,size1,size2,size3,size4,size5,size6,size7,size8,size9,size10,size11,size12,sku,cost,grp,warehouse,memo,qty1,qty2,qty3,qty4,qty5,qty6,qty7,qty8,qty9,qty10,qty11,qty12,onhand,onorder,wip,pick,alloc,available,is_actual,active,ats1,ats2,ats3,ats4,ats5,ats6,ats7,ats8,ats9,ats10,ats11,ats12,descript
D1450W,LIME,,1 PC DRESS,,35.0000,W6,DRES,17SP,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,4,6,7,7,4,0,0,0,0,28,0,0,0,0,28.0000,,1,0,0,0,4.0000,6.0000,7.0000,7.0000,4.0000,0,0,0,0,LIME
D1450W,PURPLE,,1 PC DRESS,,35.0000,W6,DRES,17SP,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,0,6,7,15,12,0,0,0,0,40,0,0,0,0,40.0000,,1,0,0,0,0,6.0000,7.0000,15.0000,12.0000,0,0,0,0,PURPLE
D1450W,RYL,,1 PC DRESS,,35.0000,W3,DRES,17SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,3,2,0,14,5,4,0,0,0,28,0,0,0,0,28.0000,,1,0,0,0,3.0000,2.0000,0,14.0000,5.0000,4.0000,0,0,0,ROYAL
D1451,BLK,,1 PC DRESS WASHABLE,,39.0000,M5,DRES,16SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,7,10,9,19,18,23,0,0,0,0,0,0,86,0,0,0,0,86.0000,,1,7.0000,10.0000,9.0000,19.0000,18.0000,23.0000,0,0,0,0,0,0,BLACK
D1451,CRAN,,1 PC DRESS WASHABLE,,39.0000,M5,DRES,16SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,7,11,16,24,20,20,0,0,0,0,0,0,98,0,0,0,0,98.0000,,1,7.0000,11.0000,16.0000,24.0000,20.0000,20.0000,0,0,0,0,0,0,CRANBERRY
D1451,WHT,,1 PC DRESS WASHABLE,,39.0000,M5,DRES,16SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,12,7,33,18,24,52,0,0,0,0,0,0,146,0,0,0,0,146.0000,,1,12.0000,7.0000,33.0000,18.0000,24.0000,52.0000,0,0,0,0,0,0,WHITE
D1451W,BLK,,1 PC DRESS WASHABLE,,39.0000,W3,DRES,16SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,4,17,13,14,13,16,11,0,0,0,88,0,0,0,0,88.0000,,1,0,0,4.0000,17.0000,13.0000,14.0000,13.0000,16.0000,11.0000,0,0,0,BLACK
D1451W,CRAN,,1 PC DRESS WASHABLE,,39.0000,W3,DRES,16SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,7,22,19,17,20,16,13,0,0,0,114,0,0,0,0,114.0000,,1,0,0,7.0000,22.0000,19.0000,17.0000,20.0000,16.0000,13.0000,0,0,0,CRANBERRY
D1451W,WHT,,1 PC DRESS WASHABLE,,39.0000,W3,DRES,16SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,7,32,31,25,40,22,18,0,0,0,175,0,0,0,0,175.0000,,1,0,0,7.0000,32.0000,31.0000,25.0000,40.0000,22.0000,18.0000,0,0,0,WHITE
D1453,ICE BLUE,,2 PC SET,,49.0000,M5,SUIT,18SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,0,10,6,14,16,21,0,0,0,0,0,0,67,0,0,0,0,67.0000,,1,0,10.0000,6.0000,14.0000,16.0000,21.0000,0,0,0,0,0,0,ICE BLUE
D1453,PINK,,2 PC SET,,49.0000,M5,SUIT,18SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,0,9,4,7,3,20,0,0,0,0,0,0,43,0,0,0,0,43.0000,,1,0,9.0000,4.0000,7.0000,3.0000,20.0000,0,0,0,0,0,0,PINK
D1453W,ICE BLUE,,2 PC SET,,49.0000,W3,SUIT,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,11,19,16,10,10,15,0,0,0,0,81,0,0,0,0,81.0000,,1,0,0,11.0000,19.0000,16.0000,10.0000,10.0000,15.0000,0,0,0,0,ICE BLUE
D1453W,PINK,,2 PC SET,,49.0000,W3,SUIT,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,5,0,16,3,15,7,0,0,0,0,46,0,0,0,0,46.0000,,1,0,0,5.0000,0,16.0000,3.0000,15.0000,7.0000,0,0,0,0,PINK
D1455,BLK,,2PC LACE & ORGANZA JKT DRESS,,49.0000,M1,JKDR,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,14,38,33,34,35,0,0,0,0,0,0,154,0,0,0,0,154.0000,,1,0,14.0000,38.0000,33.0000,34.0000,35.0000,0,0,0,0,0,0,BLACK
D1455,LAV,,2PC LACE & ORGANZA JKT DRESS,,49.0000,M1,JKDR,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,10,23,35,36,23,0,0,0,0,0,0,127,0,0,0,0,127.0000,,1,0,10.0000,23.0000,35.0000,36.0000,23.0000,0,0,0,0,0,0,LAVENDER
D1455,WHT,,2PC LACE & ORGANZA JKT DRESS,,49.0000,M1,JKDR,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,15,29,36,36,21,0,0,0,0,0,0,137,1,0,1.0000,0,136.0000,,1,0,15.0000,28.0000,36.0000,36.0000,21.0000,0,0,0,0,0,0,WHITE
D1455W,BLK,,2PC LACE & ORGANZA JKT DRESS,,49.0000,W2,JKDR,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,11,26,26,23,17,18,0,0,0,0,121,0,0,0,0,121.0000,,1,0,0,11.0000,26.0000,26.0000,23.0000,17.0000,18.0000,0,0,0,0,BLACK
D1455W,LAV,,2PC LACE & ORGANZA JKT DRESS,,49.0000,W2,JKDR,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,11,32,27,26,17,17,0,0,0,0,130,0,0,0,0,130.0000,,1,0,0,11.0000,32.0000,27.0000,26.0000,17.0000,17.0000,0,0,0,0,LAVENDER
D1455W,WHT,,2PC LACE & ORGANZA JKT DRESS,,49.0000,W2,JKDR,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,10,28,22,16,10,14,0,0,0,0,100,0,0,0,0,100.0000,,1,0,0,10.0000,28.0000,22.0000,16.0000,10.0000,14.0000,0,0,0,0,WHITE
D1457W,WHT/BLUE,,1 PC DRESS,,25.0000,W6,DRES,17SP,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,7,8,7,13,9,0,0,0,0,44,0,0,0,0,44.0000,,1,0,0,0,7.0000,8.0000,7.0000,13.0000,9.0000,0,0,0,0,WHITE/BLUE
D1457W,WHT/PNK,,1 PC DRESS,,25.0000,W6,DRES,17SP,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,10,13,7,12,5,0,0,0,0,47,0,0,0,0,47.0000,,1,0,0,0,10.0000,13.0000,7.0000,12.0000,5.0000,0,0,0,0,WHITE/PINK
D1458,BURGUNDY,,2 PC SHANTUNG BOLERO JKT DRESS,,39.0000,M1,JKDR,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,4,23,20,11,0,0,0,0,0,0,58,0,0,0,0,58.0000,,1,0,0,4.0000,23.0000,20.0000,11.0000,0,0,0,0,0,0,BURGUNDY
D1458,GREEN,,2 PC SHANTUNG BOLERO JKT DRESS,,39.0000,M1,JKDR,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3.0000,,1,0,0,0,0,0,3.0000,0,0,0,0,0,0,GREEN
D1458,NAVY,,2 PC SHANTUNG BOLERO JKT DRESS,,39.0000,M5,JKDR,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,9,7,12,17,21,8,0,0,0,0,0,0,74,0,0,0,0,74.0000,,1,9.0000,7.0000,12.0000,17.0000,21.0000,8.0000,0,0,0,0,0,0,NAVY
D1458,WHT,,2 PC SHANTUNG BOLERO JKT DRESS,,39.0000,M5,JKDR,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,3,6,0,0,0,0,0,0,9,0,0,0,0,9.0000,,1,0,0,0,0,3.0000,6.0000,0,0,0,0,0,0,WHITE
D1458W,BURGUNDY,,2 PC SHANTUNG BOLERO JKT DRESS,,39.0000,W3,JKDR,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,4,0,5,4,4,0,0,0,0,0,17,0,0,0,0,17.0000,,1,0,0,4.0000,0,5.0000,4.0000,4.0000,0,0,0,0,0,BURGUNDY
D1458W,GREEN,,2 PC SHANTUNG BOLERO JKT DRESS,,39.0000,W1,JKDR,ALL,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,7,1,1,2,1,2,0,0,0,14,0,0,0,0,14.0000,,1,0,0,0,7.0000,1.0000,1.0000,2.0000,1.0000,2.0000,0,0,0,GREEN
D1458W,NAVY,,2 PC SHANTUNG BOLERO JKT DRESS,,39.0000,W3,JKDR,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,12,10,20,10,16,11,19,0,0,0,98,0,0,0,0,98.0000,,1,0,0,12.0000,10.0000,20.0000,10.0000,16.0000,11.0000,19.0000,0,0,0,NAVY
D1458W,PINK,,2 PC SHANTUNG BOLERO JKT DRESS,,39.0000,W3,JKDR,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,14,19,10,9,13,15,15,0,0,0,95,41,0,41.0000,0,54.0000,,1,0,0,14.0000,13.0000,2.0000,0,6.0000,9.0000,10.0000,0,0,0,PINK
D1458W,WHT,,2 PC SHANTUNG BOLERO JKT DRESS,,39.0000,W3,JKDR,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,10,12,6,3,10,14,2,0,0,0,57,0,0,0,0,57.0000,,1,0,0,10.0000,12.0000,6.0000,3.0000,10.0000,14.0000,2.0000,0,0,0,WHITE
D1467W,LILAC/BLK,,1 PC DRESS WITH BELT,,25.0000,W2,DRES,17FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GCL,00,,0,0,0,0,3,6,7,5,0,0,0,0,21,0,0,0,0,21.0000,,1,0,0,0,0,3.0000,6.0000,7.0000,5.0000,0,0,0,0,LILAC/BLACK
D1467W,ORANGE/BLK,,1 PC DRESS WITH BELT,,25.0000,W2,DRES,17FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GCL,00,,0,0,1,3,4,6,6,1,0,0,0,0,21,0,0,0,0,21.0000,,1,0,0,1.0000,3.0000,4.0000,6.0000,6.0000,1.0000,0,0,0,0,ORANGE/BLACK
D1468,PINK/WHT,,2 PC JKT DRESS,,45.0000,M5,JKDR,18SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,0,2,0,9,3,7,0,0,0,0,0,0,21,0,0,0,0,21.0000,,1,0,2.0000,0,9.0000,3.0000,7.0000,0,0,0,0,0,0,PINK/WHITE
D1468,WHT,,2 PC JKT DRESS,,45.0000,M5,JKDR,18SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0000,,1,2.0000,0,0,0,0,0,0,0,0,0,0,0,WHITE
D1468,YELLOW/WHT,,2 PC JKT DRESS,,45.0000,M5,JKDR,18SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,0,4,12,17,18,21,0,0,0,0,0,0,72,0,0,0,0,72.0000,,1,0,4.0000,12.0000,17.0000,18.0000,21.0000,0,0,0,0,0,0,YELLOW/WHITE
D1468W,LIME/WHT,,2 PC JKT DRESS,,45.0000,W2,JKDR,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,9,17,8,3,13,10,0,0,0,0,60,0,0,0,0,60.0000,,1,0,0,9.0000,17.0000,8.0000,3.0000,13.0000,10.0000,0,0,0,0,LIME/WHT
D1468W,PINK/WHT,,2 PC JKT DRESS,,45.0000,W3,JKDR,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,13,22,22,20,15,13,1,0,0,0,106,0,0,0,0,106.0000,,1,0,0,13.0000,22.0000,22.0000,20.0000,15.0000,13.0000,1.0000,0,0,0,PINK/WHITE
D1468W,YELLOW/WHT,,2 PC JKT DRESS,,45.0000,W3,JKDR,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,1,1,1,0,1,0,0,0,0,4,0,0,0,0,4.0000,,1,0,0,0,1.0000,1.0000,1.0000,0,1.0000,0,0,0,0,YELLOW/WHITE
D1469W,GLD/BLK,,1 PC DRESS,,39.0000,W6,DRES,17FA,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,0,1,0,6,3,0,0,0,0,10,0,0,0,0,10.0000,,1,0,0,0,0,1.0000,0,6.0000,3.0000,0,0,0,0,GOLD/BLACK
D1469W,RED/BLK,,1 PC DRESS,,39.0000,W6,DRES,17FA,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5.0000,,1,0,0,0,0,0,0,5.0000,0,0,0,0,0,RED/BLACK
D1469W,WHT,,1 PC DRESS,,39.0000,W3,DRES,17FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,0,13,11,8,8,0,0,0,40,2,0,2.0000,0,38.0000,,1,0,0,0,0,0,13.0000,11.0000,7.0000,7.0000,0,0,0,WHITE
D1473,BLK,,2 PC JKT DRESS,,35.0000,M4,JKDR,17FA,N,,,,,,,,,,,,,,,12,14,16,18,,,,,,,,0,GIO,00,,0,0,7,28,20,15,0,0,0,0,0,0,70,0,0,0,0,70.0000,,1,0,0,7.0000,28.0000,20.0000,15.0000,0,0,0,0,0,0,BLACK
D1473,NAVY,,2 PC JKT DRESS,,35.0000,M4,JKDR,17FA,N,,,,,,,,,,,,,,,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,1,5,0,0,0,0,0,0,0,6,1,0,0,0,5.0000,,1,0,0,0,0,5.0000,0,0,0,0,0,0,0,NAVY
D1473W,BLK,,2 PC JKT DRESS,,35.0000,W2,JKDR,17FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,12,5,3,6,5,0,0,0,0,31,0,0,0,0,31.0000,,1,0,0,0,12.0000,5.0000,3.0000,6.0000,5.0000,0,0,0,0,BLACK
D1474,BLK,,1 PC LACE + TULLE DRESS,,29.0000,M1,DRES,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,7,7,2,0,0,0,0,0,0,16,0,0,0,0,16.0000,,1,0,0,0,7.0000,7.0000,2.0000,0,0,0,0,0,0,BLACK
D1474,IVY,,1 PC LACE + TULLE DRESS,,29.0000,M1,DRES,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,4,7,17,21,10,0,0,0,0,0,0,59,0,0,0,0,59.0000,,1,0,4.0000,7.0000,17.0000,21.0000,10.0000,0,0,0,0,0,0,IVORY
D1474W,BLK,,1 PC LACE + TULLE DRESS,,29.0000,W2,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,8,13,14,9,7,0,0,0,0,0,51,0,0,0,0,51.0000,,1,0,0,8.0000,13.0000,14.0000,9.0000,7.0000,0,0,0,0,0,BLACK
D1474W,IVY,,1 PC LACE + TULLE DRESS,,29.0000,W2,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,4,7,9,12,11,4,0,0,0,0,47,0,0,0,0,47.0000,,1,0,0,4.0000,7.0000,9.0000,12.0000,11.0000,4.0000,0,0,0,0,IVORY
D1475,DENIM BLUE,,1 PC DENIM DRESS,,25.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0000,,1,0,0,0,2.0000,0,0,0,0,0,0,0,0,DENIM BLUE
D1475,KHAKI,,1 PC DENIM DRESS,,25.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,4,3,16,0,0,0,0,0,0,0,0,23,0,0,0,0,23.0000,,1,0,4.0000,3.0000,16.0000,0,0,0,0,0,0,0,0,KHAKI
D1475,LAV,,1 PC DENIM DRESS,,25.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,16,33,30,21,12,0,0,0,0,0,0,112,0,0,0,0,112.0000,,1,0,16.0000,33.0000,30.0000,21.0000,12.0000,0,0,0,0,0,0,LAVENDER
D1475,WHT,,1 PC DENIM DRESS,,25.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,5,23,39,22,0,0,0,0,0,0,0,89,0,0,0,0,89.0000,,1,0,5.0000,23.0000,39.0000,22.0000,0,0,0,0,0,0,0,WHITE
D1476,DENIM BLUE,,1 PC DRESS,,25.0000,S-2X,DRES,ALL,N,,,,,,,,,,,,,S,M,L,XL,1X,2X,,,,,,,,30.0000,GIO,00,,5,9,18,50,19,18,0,0,0,0,0,0,119,0,0,0,0,119.0000,,1,5.0000,9.0000,18.0000,50.0000,19.0000,18.0000,0,0,0,0,0,0,DENIM BLUE
D1476,LAV,,1 PC DRESS,,25.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,30.0000,GIO,00,,0,4,42,43,11,7,0,0,0,0,0,0,107,0,0,0,0,107.0000,,1,0,4.0000,42.0000,43.0000,11.0000,7.0000,0,0,0,0,0,0,LAVENDER
D1477,PINK,,COTTON DRESS W/ CROCHET,,29.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,39.0000,GIO,00,,0,8,40,36,0,0,0,0,0,0,0,0,84,0,0,0,0,84.0000,,1,0,8.0000,40.0000,36.0000,0,0,0,0,0,0,0,0,PINK
D1477,WHT,,COTTON DRESS W/ CROCHET,,29.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,39.0000,GIO,00,,0,11,21,26,0,0,0,0,0,0,0,0,58,0,0,0,0,58.0000,,1,0,11.0000,21.0000,26.0000,0,0,0,0,0,0,0,0,WHITE
D1477L,DENIM,,LONG SLEEVE COTTON DRESS W/ CROCHET,,0,M-3X,DRES,,N,,,,,,,,,,,,,,M,L,XL,1X,2X,3X,,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.0000,0,0,160.0000,,1,0,15.0000,28.0000,28.0000,45.0000,29.0000,15.0000,0,0,0,0,0,DENIM
D1477L,WHT,,LONG SLEEVE COTTON DRESS W/ CROCHET,,0,M-3X,DRES,,N,,,,,,,,,,,,,,M,L,XL,1X,2X,3X,,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.0000,0,0,160.0000,,1,0,15.0000,28.0000,28.0000,45.0000,29.0000,15.0000,0,0,0,0,0,WHITE
D1479,BLK,,2 PC JKT DRESS,,39.0000,M1,JKDR,17FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,8,17,23,26,29,0,0,0,0,0,0,103,0,0,0,0,103.0000,,1,0,8.0000,17.0000,23.0000,26.0000,29.0000,0,0,0,0,0,0,BLACK
D1479,BLUE,,2 PC JKT DRESS,,39.0000,M1,JKDR,17FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,3,7,1,6,0,0,0,0,0,0,17,3,0,0,3,14.0000,,1,0,0,2.0000,6.0000,0,6.0000,0,0,0,0,0,0,BLUE
D1479,PURPLE,,2 PC JKT DRESS,,39.0000,M1,JKDR,17FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,3,1,10,8,15,0,0,0,0,0,0,37,0,0,0,0,37.0000,,1,0,3.0000,1.0000,10.0000,8.0000,15.0000,0,0,0,0,0,0,PURPLE
D1479W,BLK,,2 PC JKT DRESS,,39.0000,W3,JKDR,17FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,4,22,23,12,11,11,10,0,0,0,93,3,0,0,3,90.0000,,1,0,0,3.0000,22.0000,22.0000,12.0000,10.0000,11.0000,10.0000,0,0,0,BLACK
D1479W,PURPLE,,2 PC JKT DRESS,,39.0000,W3,JKDR,17FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,5,28,24,11,17,13,7,0,0,0,105,0,0,0,0,105.0000,,1,0,0,5.0000,28.0000,24.0000,11.0000,17.0000,13.0000,7.0000,0,0,0,PURPLE
D1481,HP,,1 PC DRESS,,29.0000,M1,DRES,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,1,0,0,2,4,0,0,0,0,0,0,7,0,0,0,0,7.0000,,1,0,1.0000,0,0,2.0000,4.0000,0,0,0,0,0,0,HOT PINK
D1481,WHT,,1 PC DRESS,,29.0000,M1,DRES,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0000,,1,0,0,0,1.0000,0,0,0,0,0,0,0,0,WHITE
D1481W,HP,,1 PC DRESS,,29.0000,W2,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,2,10,12,14,15,9,0,0,0,0,62,0,0,0,0,62.0000,,1,0,0,2.0000,10.0000,12.0000,14.0000,15.0000,9.0000,0,0,0,0,HOT PINK
D1483,BLACK/GREEN,,1 PC LACE DRESS,,45.0000,M1,DRES,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,3,12,11,11,19,0,0,0,0,0,0,56,0,0,0,0,56.0000,,1,0,3.0000,12.0000,11.0000,11.0000,19.0000,0,0,0,0,0,0,BLACK/GREEN
D1483,W/B,,1 PC LACE DRESS,,45.0000,M1,DRES,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2.0000,,1,0,0,0,0,0,2.0000,0,0,0,0,0,0,WHITE/BLACK
D1483,WHT/LV,,1 PC LACE DRESS,,45.0000,M1,DRES,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,5,18,24,24,20,0,0,0,0,0,0,91,76,0,76.0000,0,15.0000,,1,0,0,2.0000,3.0000,4.0000,6.0000,0,0,0,0,0,0,WHITE/LAVENDER
D1483W,BLACK/GREEN,,1 PC LACE DRESS,,45.0000,W2,DRES,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,1,14,16,11,9,2,0,0,0,0,53,0,0,0,0,53.0000,,1,0,0,1.0000,14.0000,16.0000,11.0000,9.0000,2.0000,0,0,0,0,BLACK/GREEN
D1483W,W/B,,1 PC LACE DRESS,,45.0000,W2,DRES,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,4.0000,,1,0,0,0,2.0000,0,0,2.0000,0,0,0,0,0,WHITE/BLACK
D1483W,WHT/LV,,1 PC LACE DRESS,,45.0000,W2,DRES,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,10,19,18,17,11,7,0,0,0,0,82,61,0,61.0000,0,21.0000,,1,0,0,10.0000,5.0000,6.0000,0,0,0,0,0,0,0,WHITE/LAVENDER
D1484,LEMON YEL,,1 PC DRESS,,35.0000,M5,DRES,18SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,1,3,2,13,8,5,0,0,0,0,0,0,32,0,0,0,0,32.0000,,1,1.0000,3.0000,2.0000,13.0000,8.0000,5.0000,0,0,0,0,0,0,LEMON YELLOW
D1484,LIME,,1 PC DRESS,,35.0000,M5,DRES,18SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,3,8,10,11,17,13,0,0,0,0,0,0,62,0,0,0,0,62.0000,,1,3.0000,8.0000,10.0000,11.0000,17.0000,13.0000,0,0,0,0,0,0,LIME
D1484W,LEMON YEL,,1 PC DRESS,,35.0000,W2,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,1,11,8,9,11,10,0,0,0,0,50,0,0,0,0,50.0000,,1,0,0,1.0000,11.0000,8.0000,9.0000,11.0000,10.0000,0,0,0,0,LEMON YELLOW
D1484W,LIME,,1 PC DRESS,,35.0000,W2,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,4,18,17,15,13,12,0,0,0,0,79,0,0,0,0,79.0000,,1,0,0,4.0000,18.0000,17.0000,15.0000,13.0000,12.0000,0,0,0,0,LIME
D1485,DK. LIME,,1 PC SHORT SLEEVE DRESS,,35.0000,M5,DRES,18SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,2,3,6,3,6,6,0,0,0,0,0,0,26,1,0,0,1,25.0000,,1,2.0000,3.0000,6.0000,3.0000,5.0000,6.0000,0,0,0,0,0,0,DK. LIME
D1485,ICE BLUE,,1 PC SHORT SLEEVE DRESS,,35.0000,M5,DRES,18SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,1,4,20,19,16,7,0,0,0,0,0,0,67,2,0,0,2,65.0000,,1,1.0000,4.0000,20.0000,18.0000,16.0000,6.0000,0,0,0,0,0,0,ICE BLUE
